,seeker_post,response_post,ER_level,EX_level,IP_level,index,indices,seeker_post,familiarity_seeker,goal_support_seeker,suddenness_seeker,social_norms_seeker,not_consider_seeker,chance_responsblt_seeker,self_responsblt_seeker,other_control_seeker,pleasantness_seeker,predict_conseq_seeker,accept_conseq_seeker,predict_event_seeker,urgency_seeker,other_responsblt_seeker,self_control_seeker,chance_control_seeker,standards_seeker,goal_relevance_seeker,attention_seeker,unpleasantness_seeker,index,indices,response_post,familiarity_response,goal_support_response,suddenness_response,social_norms_response,not_consider_response,chance_responsblt_response,self_responsblt_response,other_control_response,pleasantness_response,predict_conseq_response,accept_conseq_response,predict_event_response,urgency_response,other_responsblt_response,self_control_response,chance_control_response,standards_response,goal_relevance_response,attention_response,unpleasantness_response
1863,Is there anything worse than loneliness?. Loneliness is like a terminal illness. It's killing me. This is why I'm depressed. It hurts so much. And all I can do is snore it until I die and don't have to think about it anymore.,Dont be mad because of this following one: YOU are responsible for it. You know that girl/guy who is cool to everyone? Is it hard to be cool like him/hear?,0,0,0,3726,1,Is there anything worse than loneliness?. Loneliness is like a terminal illness. It's killing me. This is why I'm depressed. It hurts so much. And all I can do is snore it until I die and don't have to think about it anymore.,3.1318705081939697,1.828698992729187,3.044797420501709,2.3360981941223145,3.4399540424346924,2.2689555883407593,2.548350214958191,3.1715757846832275,1.166175216436386,3.114711284637451,2.949020743370056,2.981540322303772,2.974171996116638,3.2048580646514893,2.4877463579177856,1.9118514657020569,3.086354970932007,2.7223145961761475,3.4921231269836426,4.523658037185669,3727,0,Dont be mad because of this following one: YOU are responsible for it. You know that girl/guy who is cool to everyone? Is it hard to be cool like him/hear?,3.078385591506958,1.7585475444793701,3.4365289211273193,2.5872113704681396,3.080265522003174,1.9603795409202576,2.4474440813064575,3.56070613861084,2.0833935737609863,3.036687135696411,3.11956787109375,2.615581750869751,3.170837163925171,3.8616082668304443,2.5208462476730347,1.5963371396064758,3.091740369796753,2.753427505493164,3.482339859008789,3.5442733764648438
1864,No one wants me. No one wants me. No one wants me.. And it hurts like hell.,"In the same boat, worst feeling",0,0,2,3728,1,No one wants me. No one wants me. No one wants me.. And it hurts like hell.,2.884568929672241,1.7290014028549194,3.7262749671936035,2.5817790031433105,3.403245210647583,2.3568873405456543,2.4431318044662476,3.606597661972046,1.1623784750699997,3.2123193740844727,2.896622657775879,2.794236183166504,3.562453508377075,3.895659923553467,2.6973260641098022,2.2799707651138306,3.0873477458953857,3.100924491882324,3.5064780712127686,4.213300943374634,3729,0,"In the same boat, worst feeling",2.9390153884887695,1.488695651292801,3.758687734603882,1.6841638088226318,3.3353891372680664,2.7309194803237915,2.55712354183197,2.932191848754883,1.4024965465068817,2.839665651321411,2.833346366882324,2.3309669494628906,3.466865301132202,3.067263126373291,2.3278467655181885,2.758322596549988,2.7745778560638428,3.1902565956115723,3.6786129474639893,4.4647135734558105
1865,FML i just asked my best friend(F) to a dance over text.. The waiting for an answer is sending me in a downward spiral. Edit: Still no response after 6 hours. I think it's a No. Edit2: it's a No but we'll still dance together.,How long have you been waiting,0,2,0,3730,1,FML i just asked my best friend(F) to a dance over text.. The waiting for an answer is sending me in a downward spiral. Edit: Still no response after 6 hours. I think it's a No. Edit2: it's a No but we'll still dance together.,2.8647793531417847,2.078714609146118,2.9440897703170776,2.172462224960327,2.879640817642212,2.026252865791321,2.428477168083191,3.433100700378418,1.8080053329467773,2.9806718826293945,3.1741714477539062,2.764747142791748,2.9760082960128784,3.3983936309814453,2.4555022716522217,2.173406720161438,2.7220938205718994,3.216350555419922,3.6456618309020996,3.593069553375244,3731,0,How long have you been waiting,3.0057055950164795,2.757935643196106,3.359649419784546,1.445004940032959,2.9579650163650513,2.7827365398406982,2.370495915412903,2.815149664878845,2.423949718475342,3.6306841373443604,3.0146138668060303,3.1590583324432373,2.890206217765808,3.1995720863342285,2.6532093286514282,3.1098997592926025,2.999319076538086,3.2191684246063232,3.8431200981140137,3.5653021335601807
1866,"What to do when you dont have money for a psychologist?. I dont work... I am starting college, and I really wanted to consult with someone, but i dont have money, and a psychologist isnt that cheap, so the question really and is not just for me what does a person do when it doesnt have money for a psychologist?","Do you not have insurance through your parents' plan? What type of school are you going to? If it's a big enough school, it will for sure have resources available for students struggling with mental health issues. Definitely look to take advantage of what they might have to offer.",0,2,0,3732,1,"What to do when you dont have money for a psychologist?. I dont work... I am starting college, and I really wanted to consult with someone, but i dont have money, and a psychologist isnt that cheap, so the question really and is not just for me what does a person do when it doesnt have money for a psychologist?",3.0029830932617188,2.2054972648620605,3.009929656982422,2.4967007637023926,2.704401135444641,1.944363296031952,2.812644362449646,3.526115655899048,2.0067758560180664,3.0273444652557373,2.988724708557129,2.9184564352035522,2.99873149394989,3.4751250743865967,2.805312991142273,1.6126693487167358,3.065579414367676,3.2440171241760254,3.629143476486206,3.201918363571167,3733,0,"Do you not have insurance through your parents' plan? What type of school are you going to? If it's a big enough school, it will for sure have resources available for students struggling with mental health issues. Definitely look to take advantage of what they might have to offer.",2.8476791381835938,2.236725091934204,2.9278355836868286,2.0780186653137207,2.2722188234329224,1.990227222442627,2.5348923206329346,3.595522403717041,3.214787721633911,3.078711986541748,3.318225383758545,2.8351720571517944,2.9162200689315796,3.845792293548584,2.1985076665878296,1.5656796097755432,2.6799501180648804,3.0238406658172607,3.6610703468322754,2.977116107940674
1867,"Every day I think; this can't get any worse. And without fail, the next day proves me wrong.",I'm the opposite of this. I just ask Can today be worse than what it already is? And Can it be worse than yesterday? Somehow it always manages to get worse.,0,0,2,3734,1,"Every day I think; this can't get any worse. And without fail, the next day proves me wrong.",3.1435911655426025,1.750505268573761,3.0906789302825928,2.3103214502334595,3.3348896503448486,2.248694062232971,2.929895758628845,2.907723546028137,1.3315101265907288,3.0221264362335205,3.3046019077301025,2.861998200416565,3.166926860809326,3.318751335144043,2.736535668373108,1.9832313656806946,2.927747130393982,2.918041467666626,3.604839324951172,4.225713729858398,3735,0,I'm the opposite of this. I just ask Can today be worse than what it already is? And Can it be worse than yesterday? Somehow it always manages to get worse.,3.2056336402893066,1.7153910994529724,3.858090400695801,2.1611626148223877,3.2812843322753906,2.195054292678833,2.770653486251831,3.397683620452881,1.4946661591529846,3.1245169639587402,2.823421001434326,2.8962104320526123,3.157623052597046,3.171173334121704,2.873628258705139,2.2625744342803955,2.7661293745040894,2.996312141418457,3.6803581714630127,4.4854207038879395
1868,Hey. I'm trying to find people to add on either PS4 or Xbox one I know this is a deppresion group and this is related to how my deppresion affects me I'd like to find decent friends on there for those who have it I'm happy to explain if Need be,"Sorry man, PC masterrace here. Hope you'll spruce up your friend list nicely.",2,0,0,3736,1,Hey. I'm trying to find people to add on either PS4 or Xbox one I know this is a deppresion group and this is related to how my deppresion affects me I'd like to find decent friends on there for those who have it I'm happy to explain if Need be,2.8552149534225464,2.0731041431427,3.156425714492798,1.7045518159866333,2.285813093185425,2.5391674041748047,1.9849385023117065,3.5539183616638184,2.2905490398406982,2.7766830921173096,2.691646933555603,2.9595130681991577,2.7162619829177856,3.3314332962036133,2.3596972227096558,2.3949133157730103,2.768231511116028,2.2913565635681152,2.917933702468872,3.281336784362793,3737,0,"Sorry man, PC masterrace here. Hope you'll spruce up your friend list nicely.",2.956649422645569,1.6682069301605225,3.056354284286499,1.7370315790176392,2.848671793937683,1.907115638256073,3.0367324352264404,3.2951157093048096,2.3626996278762817,3.0629491806030273,3.04264760017395,2.5732253789901733,3.4030046463012695,2.8705921173095703,2.6839932203292847,1.9515340328216553,2.547541379928589,3.006870985031128,3.2383909225463867,2.86672580242157
1869,It's so depressing to know that I have an ADHD. Do I really need to accept the fact that I am different among others? Should I be ashamed of myself?. the title says it all,"Heya buddy, i can relate, After 18 years of struggling I finally found out I have dyslexia, fine motor control issues and short term memory loss. It was like I had been designed to be the perfect malfunction so I cant do academics. I am different but I'd rather be dead then looked down upon by some other idiot who can do things I can't. I can do something better then they can, know how to go through hard times and keep pushing. When life gets hard for them they will break, and I won't be there to help them. Don't worry about other people, they will become dust while you will become a diamond. My question to you is, how are you going to move forward?",1,2,2,3738,1,It's so depressing to know that I have an ADHD. Do I really need to accept the fact that I am different among others? Should I be ashamed of myself?. the title says it all,3.0659942626953125,2.1469792127609253,3.532726526260376,1.5897415280342102,3.159273386001587,1.9627483487129211,3.4265854358673096,3.4659371376037598,2.277869939804077,2.960403800010681,2.937390685081482,2.5575644969940186,3.046630620956421,3.7857489585876465,2.6986076831817627,2.0994337797164917,2.8324168920516968,3.345942735671997,3.246196746826172,2.7449876070022583,3739,0,"Heya buddy, i can relate, After 18 years of struggling I finally found out I have dyslexia, fine motor control issues and short term memory loss. It was like I had been designed to be the perfect malfunction so I cant do academics. I am different but I'd rather be dead then looked down upon by some other idiot who can do things I can't. I can do something better then they can, know how to go through hard times and keep pushing. When life gets hard for them they will break, and I won't be there to help them. Don't worry about other people, they will become dust while you will become a diamond. My question to you is, how are you going to move forward?",2.7557129859924316,2.0342800617218018,3.5654091835021973,2.319572687149048,3.2537670135498047,1.9941452741622925,2.366246223449707,3.4325788021087646,2.19920814037323,2.7829761505126953,3.013608932495117,2.347710371017456,3.746096611022949,3.390669107437134,2.3082576990127563,2.155382990837097,3.1156563758850098,3.553647041320801,3.918943405151367,3.699918508529663
1870,"I have been awake 2 days straight, help me. I have been awake 2 days straight, i try to sleep but i just cant, and im sooo tired :( anyone having the same problem?","Have you tried any sleep medication? Melatonin works pretty decently and it can be purchased over the counter. Alternatively, if you can't get out to buy or get prescribed anything more effective, you could always take a benadryl or two. These things tend to help with my insomnia, so I hope they're useful.",0,2,2,3740,1,"I have been awake 2 days straight, help me. I have been awake 2 days straight, i try to sleep but i just cant, and im sooo tired :( anyone having the same problem?",3.0410470962524414,1.601758897304535,3.8732528686523438,2.2950023412704468,3.2459652423858643,2.300746440887451,2.482383370399475,3.7401421070098877,1.6059557795524597,2.8387858867645264,3.129026412963867,2.571962356567383,3.367759943008423,3.9837069511413574,2.5643333196640015,2.0210291147232056,2.992994785308838,3.0272862911224365,3.537065029144287,3.408992052078247,3741,0,"Have you tried any sleep medication? Melatonin works pretty decently and it can be purchased over the counter. Alternatively, if you can't get out to buy or get prescribed anything more effective, you could always take a benadryl or two. These things tend to help with my insomnia, so I hope they're useful.",2.8890156745910645,2.283246397972107,3.2858572006225586,1.7704699039459229,2.966156482696533,2.2504870891571045,2.5905351638793945,2.85918653011322,2.674089193344116,3.0240888595581055,3.2804479598999023,2.838526129722595,2.9781993627548218,3.2696352005004883,2.5953303575515747,2.2561782598495483,2.4124587774276733,3.1380209922790527,3.5859220027923584,3.1579344272613525
1871,"Depression for school kids. It sucks ass when you stand in the hall all one haha. I feel true happiness, I even shed tears. I feel like my body is slowly decaying and my mind has already fallen deceased",I'm with you all the way man. Especially in regards to the decaying part..you just start to break down and it feels like there's no way to raise yourself back up.,1,0,0,3742,1,"Depression for school kids. It sucks ass when you stand in the hall all one haha. I feel true happiness, I even shed tears. I feel like my body is slowly decaying and my mind has already fallen deceased",2.5074299573898315,1.7279489040374756,3.8736982345581055,2.041171431541443,3.4759833812713623,2.8603960275650024,1.9134886264801025,3.048116445541382,1.3977164924144745,2.630054235458374,2.923446297645569,3.0498692989349365,2.9251946210861206,3.2562718391418457,2.2651063203811646,3.514179229736328,2.354817271232605,3.6156554222106934,3.7357046604156494,4.729429721832275,3743,0,I'm with you all the way man. Especially in regards to the decaying part..you just start to break down and it feels like there's no way to raise yourself back up.,2.974969744682312,1.8507505059242249,2.5490241050720215,2.0213088989257812,2.7132004499435425,2.21846079826355,2.994621992111206,3.195142984390259,1.7935305833816528,2.867918848991394,2.9398179054260254,2.756551504135132,3.082852602005005,2.8619030714035034,2.6098374128341675,1.801510751247406,2.5570348501205444,2.9444479942321777,3.4386253356933594,3.339508295059204
1872,"Literally no friends. I don't know how to interact with other people, I don't have a single friend, and humans can't live like this. Seems like people can just smell the depression and anxiety on me and they stay away. Wish I had the courage to end it.","Have you tried exploring out of your circle of people? I've had trouble making friends too but I found that when I put myself out there by taking a part time job or some sorts, I ended up meeting new people who aren't all that bad actually. As to the depression and anxiety, have you seen someone for that?",0,2,2,3744,1,"Literally no friends. I don't know how to interact with other people, I don't have a single friend, and humans can't live like this. Seems like people can just smell the depression and anxiety on me and they stay away. Wish I had the courage to end it.",2.7733237743377686,1.9664011001586914,3.304586887359619,2.06994366645813,2.5740615129470825,2.0058109760284424,2.85338032245636,3.0291194915771484,2.1586294174194336,3.0057547092437744,2.9294289350509644,2.7270400524139404,3.1554083824157715,3.2012295722961426,2.4900035858154297,2.2939341068267822,2.5180963277816772,3.153723955154419,3.40763783454895,3.5369198322296143,3745,0,"Have you tried exploring out of your circle of people? I've had trouble making friends too but I found that when I put myself out there by taking a part time job or some sorts, I ended up meeting new people who aren't all that bad actually. As to the depression and anxiety, have you seen someone for that?",2.9858109951019287,2.0781811475753784,3.060990333557129,2.2634001970291138,3.0571844577789307,1.8165464401245117,2.6377607583999634,3.7836873531341553,2.594511032104492,3.0941646099090576,3.1669187545776367,2.652990460395813,3.156100034713745,3.939845085144043,2.358859896659851,1.7148821353912354,2.672674059867859,3.2218103408813477,3.741661548614502,3.350935459136963
1873,"I guess I'm not eating tonight. Have nothing but processed garbage that I'm sick of. Going out to get something would just be fast food, garbage as well. Wouldn't mind eating a bullet though.",That last sentence really got me,0,0,1,3746,1,"I guess I'm not eating tonight. Have nothing but processed garbage that I'm sick of. Going out to get something would just be fast food, garbage as well. Wouldn't mind eating a bullet though.",2.8847347497940063,1.8359761834144592,3.244225025177002,2.04784893989563,3.2279529571533203,2.2081960439682007,2.95380961894989,2.9014108180999756,1.7213653922080994,2.928671717643738,2.7950609922409058,2.949643135070801,3.004814624786377,2.683381676673889,2.424521565437317,2.192835807800293,2.728830099105835,2.58087158203125,3.1870875358581543,3.710677146911621,3747,0,That last sentence really got me,2.8198163509368896,2.755645990371704,3.0387632846832275,1.2521480917930603,2.1573721170425415,2.120202660560608,3.7682106494903564,2.814690947532654,4.361699342727661,3.1359636783599854,3.2356534004211426,2.8479788303375244,3.3181588649749756,2.9370349645614624,3.1329689025878906,2.4664478302001953,1.5027694702148438,3.2336313724517822,3.6774511337280273,2.003959894180298
1874,No one cares for me. I hate myself more than anyone I've ever met.,"Why do you hate yourself OP? We all make mistakes in life. But, we learn from it, grow, and hope to make better decisions moving forward. That's part of life. Is there something that's causing you to feel guilt, or shame? Hope everything turns out okay...",1,2,0,3748,1,No one cares for me. I hate myself more than anyone I've ever met.,3.1620261669158936,1.5578941702842712,3.2654428482055664,2.4718286991119385,3.079040050506592,2.1133629083633423,3.2137949466705322,3.437687873840332,1.7125129103660583,3.3445963859558105,3.395796775817871,2.913968801498413,3.562669277191162,3.7898504734039307,3.034309148788452,1.9022769331932068,2.9718247652053833,3.0562744140625,3.6144516468048096,4.245287656784058,3749,0,"Why do you hate yourself OP? We all make mistakes in life. But, we learn from it, grow, and hope to make better decisions moving forward. That's part of life. Is there something that's causing you to feel guilt, or shame? Hope everything turns out okay...",3.1141011714935303,1.7509998083114624,2.769386053085327,2.251533627510071,3.0914955139160156,1.9969362616539001,2.6551939249038696,3.0872771739959717,1.976059377193451,2.8147315979003906,2.604632258415222,2.325937271118164,3.0116612911224365,2.8877135515213013,2.6437374353408813,1.9496410489082336,2.862033486366272,2.6415491104125977,2.876343250274658,2.9404934644699097
1875,"Unless you stop putting other people's lives ahead of your own, you will always be depressed.. Dont you hate it ?","What if you are already putting your life ahead of others, but you are still depressed?",0,2,0,3750,1,"Unless you stop putting other people's lives ahead of your own, you will always be depressed.. Dont you hate it ?",2.9992172718048096,1.6230022311210632,3.1134848594665527,2.8584976196289062,3.5047779083251953,2.2952401638031006,2.713711142539978,3.2999157905578613,1.6486781239509583,3.0138580799102783,2.855418562889099,2.6209676265716553,3.1126699447631836,3.807396173477173,2.4983761310577393,2.144850492477417,3.2364156246185303,3.142148494720459,3.4642763137817383,4.1069111824035645,3751,0,"What if you are already putting your life ahead of others, but you are still depressed?",3.049222946166992,1.858289659023285,3.7785472869873047,2.0738292932510376,3.0674405097961426,2.5996830463409424,2.4101673364639282,3.3624706268310547,1.8530813455581665,3.330735445022583,2.872028112411499,3.152493715286255,3.2808070182800293,3.796386241912842,2.9718141555786133,1.996017873287201,2.8097325563430786,3.164153814315796,3.8406758308410645,3.6856987476348877
1876,I feel so lost. I honestly don't know what I'm doing anymore. I feel like I'm losing who I really am and chasing fake highs to substitute for this dead inside feeling. I don't know who I am.,Sorry to hear. I hope you find something grounding that will help you feel alive again.,2,0,0,3752,1,I feel so lost. I honestly don't know what I'm doing anymore. I feel like I'm losing who I really am and chasing fake highs to substitute for this dead inside feeling. I don't know who I am.,3.166722059249878,1.5946324467658997,3.0777220726013184,2.220412492752075,3.3296303749084473,2.1149027347564697,3.522996187210083,3.0227904319763184,1.5001644492149353,3.1139702796936035,3.172208070755005,2.95203173160553,3.04382586479187,2.867653012275696,2.7451809644699097,2.038236975669861,2.952605724334717,2.9311282634735107,3.603026866912842,4.207615613937378,3753,0,Sorry to hear. I hope you find something grounding that will help you feel alive again.,3.3436856269836426,1.9259790182113647,2.736442804336548,1.7055245637893677,2.803900718688965,2.4315844774246216,2.9565807580947876,3.159170627593994,2.3528438806533813,3.2231945991516113,2.9719040393829346,2.803026795387268,3.0916852951049805,3.337379217147827,2.775586724281311,2.2311511039733887,2.430939555168152,3.0701897144317627,3.3680148124694824,2.6414228677749634
1877,"Depression and Anger are best friends if not the same entity.. I'm at the point in my depression spectrum where everything makes me angry. All day I experience silent rage. Things piss me off more than they did before. And this is the way i isolate myself without knowing it at times. My family tells me they don't know who I am anymore, they ask why I'm mad all the time. My partner does not get fair treatment from how shitty I treat him. My whole life is that feeling you get when your mom tells you to take out the garbage right before you're about to go sleep. Little inconvenience after little inconvenience turns into full on discomfort being awake and always being pissed off you have to do anything at all. I don't know how to not be mad anymore and it scares me.",I feel the same way. I'm angry and depressed. It takes a lot out of me emotionally to do little things like run errands. I hate interacting with people. They state at me funny and act like I'm scary which makes me angry. It's exhausting.,1,0,2,3754,1,"Depression and Anger are best friends if not the same entity.. I'm at the point in my depression spectrum where everything makes me angry. All day I experience silent rage. Things piss me off more than they did before. And this is the way i isolate myself without knowing it at times. My family tells me they don't know who I am anymore, they ask why I'm mad all the time. My partner does not get fair treatment from how shitty I treat him. My whole life is that feeling you get when your mom tells you to take out the garbage right before you're about to go sleep. Little inconvenience after little inconvenience turns into full on discomfort being awake and always being pissed off you have to do anything at all. I don't know how to not be mad anymore and it scares me.",2.739072561264038,1.6319414973258972,3.3255019187927246,2.634288191795349,3.508828639984131,2.1438941955566406,2.635888457298279,3.314761161804199,1.6624196767807007,2.7991526126861572,2.992366075515747,2.3821702003479004,3.777418375015259,3.914034366607666,2.4753639698028564,2.145353674888611,3.4402496814727783,3.4142956733703613,3.946408748626709,4.587213516235352,3755,0,I feel the same way. I'm angry and depressed. It takes a lot out of me emotionally to do little things like run errands. I hate interacting with people. They state at me funny and act like I'm scary which makes me angry. It's exhausting.,3.34001088142395,1.7562459111213684,3.1679866313934326,2.5300893783569336,3.2806766033172607,2.0231075286865234,3.1231472492218018,3.0484395027160645,0.8687377870082855,3.154357671737671,2.823198080062866,3.029982805252075,3.093653440475464,3.355868339538574,2.96292245388031,2.2153306007385254,2.830690860748291,2.867392063140869,3.60619854927063,4.897198915481567
1878,"I just want a hug.. That's all, humans like human contact and all that.",I would love to hug you irl ;_; *hugs*,1,0,0,3756,1,"I just want a hug.. That's all, humans like human contact and all that.",3.187014102935791,2.0905964374542236,2.6097936630249023,2.562242865562439,2.8548648357391357,2.094654083251953,2.4029570817947388,3.62839412689209,2.422722578048706,2.9500656127929688,3.0191783905029297,2.8582416772842407,3.224539279937744,3.4785513877868652,2.325399160385132,1.7590988874435425,2.575085759162903,2.8161710500717163,3.7227795124053955,3.093026638031006,3757,0,I would love to hug you irl ;_; *hugs*,3.288248300552368,3.5078976154327393,3.118084669113159,1.4763236939907074,1.880306363105774,2.124168634414673,3.2663750648498535,3.6915745735168457,3.902122974395752,3.164267063140869,3.321146249771118,2.8757822513580322,3.4678125381469727,3.5505597591400146,3.319180727005005,1.6725090742111206,1.889316439628601,3.0962963104248047,3.222125768661499,1.5614197254180908
1879,Tired. enough todaying for today. Im done.,Okay... Do you want to talk about it?,1,0,0,3758,1,Tired. enough todaying for today. Im done.,3.3025999069213867,1.6748314499855042,2.660210371017456,1.6209505796432495,3.1672768592834473,2.4282912015914917,3.0942635536193848,2.260611891746521,1.2883459031581879,2.991072177886963,2.700473189353943,3.086996078491211,3.037757158279419,1.920861840248108,2.5280712842941284,2.311648964881897,2.666597008705139,2.4429876804351807,3.1862339973449707,3.574031114578247,3759,0,Okay... Do you want to talk about it?,3.519841194152832,2.0715221166610718,3.1022515296936035,2.3514398336410522,2.9913004636764526,1.8532143235206604,3.0316414833068848,3.1651077270507812,2.1320958137512207,3.1585984230041504,3.1955132484436035,2.9590513706207275,3.303802728652954,3.7203257083892822,2.8142954111099243,1.970578372478485,3.1230530738830566,3.017839193344116,3.7122621536254883,2.8208125829696655
1880,I just want to melt into the floor.. I fucked up and embarrassed myself real bad. Now I want to do anything. I want to die. I want to eat. I even want to watch netflix. I just want to stop thinking. Melt into the floor :(,Eat some edibles. I thought I melted into my couch. It was glorious,0,0,2,3760,1,I just want to melt into the floor.. I fucked up and embarrassed myself real bad. Now I want to do anything. I want to die. I want to eat. I even want to watch netflix. I just want to stop thinking. Melt into the floor :(,3.053715229034424,1.9927489757537842,3.3622517585754395,2.1129871606826782,2.785849094390869,2.223783254623413,2.9930174350738525,2.429366111755371,1.643394649028778,2.534464120864868,2.8753693103790283,2.4630085229873657,3.4514405727386475,2.7408050298690796,2.3369256258010864,1.7731004357337952,2.991244912147522,2.5969390869140625,3.260282039642334,3.0142929553985596,3761,0,Eat some edibles. I thought I melted into my couch. It was glorious,3.1490988731384277,3.5800111293792725,3.1012892723083496,1.8671490550041199,2.3165524005889893,2.2280423641204834,2.8465936183929443,3.0733203887939453,4.042572975158691,2.735756039619446,3.639708995819092,3.781680107116699,2.3036012649536133,3.464888572692871,3.0788042545318604,2.6641143560409546,0.9746400341391563,2.381619930267334,3.3080790042877197,2.07982861995697
1881,Does anyone else just walk about their house overthinking fucking everything for hours on end?. I hate life all the time it sucks !,yes. lofe is shit. i walk around my home hours on end just like you. nothing i do can save me from suffering. All cause i am ugly smelly balding indian midget.,0,0,2,3762,1,Does anyone else just walk about their house overthinking fucking everything for hours on end?. I hate life all the time it sucks !,3.086738109588623,1.7768294215202332,2.980366587638855,2.7948455810546875,3.196819305419922,2.224731922149658,2.7980778217315674,3.4985551834106445,1.5449391603469849,3.0349419116973877,3.0334038734436035,2.77813458442688,3.0682621002197266,3.1530261039733887,2.575963616371155,2.1662588119506836,2.8397178649902344,2.869919776916504,3.3623580932617188,3.6743409633636475,3763,0,yes. lofe is shit. i walk around my home hours on end just like you. nothing i do can save me from suffering. All cause i am ugly smelly balding indian midget.,3.037379026412964,1.5819205045700073,3.487610340118408,2.5757369995117188,3.528594732284546,2.438184976577759,2.9239178895950317,2.9759249687194824,1.226571410894394,2.9358185529708862,2.8690940141677856,2.6199300289154053,3.0104103088378906,3.640528678894043,2.349205255508423,2.2033321857452393,3.1745712757110596,2.6416574716567993,3.6631417274475098,4.139230966567993
1882,I have become comfortably numb. afraid of who I am becoming,What does that mean in practice? Are you one of those persons who got tired of being used so now you use others?,0,2,0,3764,1,I have become comfortably numb. afraid of who I am becoming,3.221827745437622,2.5330841541290283,3.85424542427063,1.897623598575592,3.3350884914398193,2.940285801887512,3.858278274536133,3.068389892578125,0.8685579299926758,3.323523759841919,3.256664514541626,3.2813327312469482,3.151632308959961,3.184936285018921,3.1902594566345215,2.588370680809021,3.356457471847534,3.3669204711914062,4.115543365478516,4.674201726913452,3765,0,What does that mean in practice? Are you one of those persons who got tired of being used so now you use others?,3.1800436973571777,1.6316725015640259,3.5106279850006104,2.8297120332717896,3.3311595916748047,2.0490853786468506,2.465412139892578,3.547271728515625,1.7608286142349243,3.002561569213867,3.063957929611206,2.6961469650268555,3.00144362449646,4.262641429901123,2.434969663619995,1.7489674091339111,3.7857630252838135,3.158674716949463,3.639647960662842,3.8407819271087646
1883,I have brief moments of happiness(2-3 days) where I feel like I’m getting better and my meds are finally working but then it all just goes to shit. so behind on my work. I deserve death,"In my experience, when meds start working, you slowly start having good days now and then. You may get like two good days, three bad days, some good days again etc. Until you keep getting more and longer stretches of good days. For me it's actually a sign that the meds are working. Don't worry about work too much, your health is more important and is your priority right now.",1,0,1,3766,1,I have brief moments of happiness(2-3 days) where I feel like I’m getting better and my meds are finally working but then it all just goes to shit. so behind on my work. I deserve death,2.7674933671951294,2.328126072883606,3.281768560409546,1.9055171012878418,3.151829719543457,2.2656404972076416,3.070685863494873,2.8649271726608276,2.563961148262024,2.6627520322799683,2.9209309816360474,2.8838632106781006,2.7810434103012085,3.2645130157470703,2.4297677278518677,2.887694835662842,2.5525739192962646,3.466714382171631,3.298255205154419,3.035065174102783,3767,0,"In my experience, when meds start working, you slowly start having good days now and then. You may get like two good days, three bad days, some good days again etc. Until you keep getting more and longer stretches of good days. For me it's actually a sign that the meds are working. Don't worry about work too much, your health is more important and is your priority right now.",3.068647623062134,2.1507885456085205,2.595305562019348,1.7569029927253723,2.59237802028656,2.2615785598754883,2.6363364458084106,3.1485180854797363,2.878496527671814,3.1715893745422363,3.275460958480835,2.8380088806152344,2.7799794673919678,3.7115068435668945,2.2516791820526123,1.821649968624115,2.8612293004989624,3.008460760116577,3.809415102005005,3.213751792907715
1884,I've never felt so alone. What's the fucking point of anything?,be I just went through this. Wound up breaking it off with my BF of 5 years for lack of attention among other things.. pm me if you ever want to talk.,1,0,2,3768,1,I've never felt so alone. What's the fucking point of anything?,3.111621856689453,1.9585132598876953,3.175909996032715,2.3504550457000732,3.2184300422668457,2.125056743621826,2.907344937324524,3.152747869491577,1.959760308265686,3.2055954933166504,3.1947059631347656,2.8150928020477295,3.1978485584259033,3.4051411151885986,2.7832138538360596,1.7193958163261414,2.7030810117721558,2.9506170749664307,3.6322107315063477,3.5679848194122314,3769,0,be I just went through this. Wound up breaking it off with my BF of 5 years for lack of attention among other things.. pm me if you ever want to talk.,2.865354537963867,2.359566330909729,2.865275025367737,1.90903240442276,2.286824107170105,2.0517523288726807,3.351487398147583,2.969182014465332,2.476852774620056,2.8372888565063477,2.923523426055908,2.74029004573822,3.2806012630462646,3.191168785095215,2.5478793382644653,1.6635810732841492,2.7466942071914673,2.8254834413528442,3.3960609436035156,3.046299457550049
