,seeker_post,response_post,ER_level,EX_level,IP_level,indices_seeker,familiarity_seeker,goal_support_seeker,suddenness_seeker,social_norms_seeker,not_consider_seeker,chance_responsblt_seeker,self_responsblt_seeker,other_control_seeker,pleasantness_seeker,predict_conseq_seeker,accept_conseq_seeker,predict_event_seeker,urgency_seeker,other_responsblt_seeker,self_control_seeker,chance_control_seeker,standards_seeker,goal_relevance_seeker,attention_seeker,unpleasantness_seeker,indices_response,familiarity_response,goal_support_response,suddenness_response,social_norms_response,not_consider_response,chance_responsblt_response,self_responsblt_response,other_control_response,pleasantness_response,predict_conseq_response,accept_conseq_response,predict_event_response,urgency_response,other_responsblt_response,self_control_response,chance_control_response,standards_response,goal_relevance_response,attention_response,unpleasantness_response
2355,"06.06.. its my birthday in 4 days...normally i felt quite happy about it, but this time i just want to ignore it. i dont even know why, im just generally pissed off by the idea of it...",Hey mine is in two days as well! My friend today was telling me to make plans for it and I responded with the most disentrested eh yeah maybe.,0,0,2,1,0.5693962574005127,0.2802444100379944,0.33830082416534424,0.25470396876335144,0.41110119223594666,0.24635329842567444,0.40288713574409485,0.4777465760707855,0.15057432651519775,0.36510035395622253,0.4432033598423004,0.2868117094039917,0.5564032793045044,0.3234902024269104,0.38574352860450745,0.21090519428253174,0.3966362476348877,0.3537367284297943,0.4522741436958313,0.4858146905899048,0,0.5372913479804993,0.2948737144470215,0.7002013325691223,0.15748102962970734,0.46130019426345825,0.30453166365623474,0.39195284247398376,0.6874747276306152,0.4046049416065216,0.4845772385597229,0.5436850786209106,0.3971301317214966,0.6500998735427856,0.6406669020652771,0.44287624955177307,0.24194160103797913,0.4652203321456909,0.49212735891342163,0.5975415706634521,0.5306735038757324
2356,I'm to scared to commit suicide.. All I can feel is pain. Nothing matters to me anymore and life is a miserable struggle. I don't want to live anymore but I can't bring my self to commit suicide. I'm scared of missing out on a potentially better life. Please help,"I probably would have considered bringing harm to myself and others if not for writing. Do you write? I find it helpful to seal away any self-detrimental desires inside characters who are not me. If you purge all of your thoughts out of your head and onto the page, you might find some relief. Literature is one of the most important inventions for resolving issues and you may find purpose through writing for yourself. My life is not pleasant by any means so I created the life that I want in my writing. My life became better through writing. What ideas and notions could be lost if you left us so soon? What adventures could you go on in your own book? Think of all the memories that could be shared. You could even write about a role-model. Mine is Typhon, the Greek dragon under the mountain. I obsess over this mad titan to keep myself calm. He shows up in all of my work. My advice would be to pound that pain out into a character, a mighty simulacrum, an indestructible artifact to contain your every fear. I'm not sure if I'm phrasing this well enough to help, but this is the only way I know how to express myself.",0,2,2,1,0.403263658285141,0.38821864128112793,0.48124203085899353,0.16821375489234924,0.2225174903869629,0.3596099019050598,0.29344937205314636,0.5819840431213379,0.3251178562641144,0.516548752784729,0.4866222143173218,0.1510971337556839,0.4985869824886322,0.6820444464683533,0.34910348057746887,0.2075369656085968,0.5824406147003174,0.4894063174724579,0.6573716402053833,0.6198696494102478,0,0.5782642960548401,0.3903923034667969,0.47715434432029724,0.3160039186477661,0.38606733083724976,0.20564325153827667,0.6188117265701294,0.5451720952987671,0.41045430302619934,0.567895233631134,0.6446466445922852,0.3674960732460022,0.6107515096664429,0.6725826859474182,0.5027714371681213,0.24704523384571075,0.38627976179122925,0.6526228189468384,0.8651025295257568,0.5530320405960083
2357,"If famous/motivated/successful people still get depressed and kill themselves, what fucking chance do I have?. I'm literally not good at anything.","50/50, because poor/beaten/destitute people still can live happy and fulfilling lives. Keep faith.",1,0,0,1,0.5849712491035461,0.16772066056728363,0.45123353600502014,0.36297738552093506,0.584683895111084,0.23892879486083984,0.5316460728645325,0.5672510862350464,0.13670378923416138,0.50197434425354,0.5184522271156311,0.49334245920181274,0.5043887495994568,0.4751538336277008,0.44806167483329773,0.25197625160217285,0.5264551043510437,0.5234495401382446,0.6300956010818481,0.728276789188385,0,0.5316956043243408,0.374405175447464,0.3597428500652313,0.24541300535202026,0.44148263335227966,0.47820180654525757,0.4328029453754425,0.6161476969718933,0.44441893696784973,0.6555229425430298,0.539989709854126,0.5317195057868958,0.5586378574371338,0.5877925157546997,0.39975279569625854,0.2608182728290558,0.5193725228309631,0.5383957624435425,0.7007502317428589,0.6456769704818726
2358,Don't know why I can't kill myself. it's like some foreign force stops me every time,I know how you feel. Iv watched a short film about a guy with depression that can't kill himself. So he hires somebody to do it. It's a actually a really good short film. Look it up on YouTube . It's called Mr.Happy by Vice.,1,0,0,1,0.5522711873054504,0.2563290596008301,0.7044708132743835,0.49693864583969116,0.5436642169952393,0.3712138831615448,0.3103958070278168,0.6218162178993225,0.19931261241436005,0.5828799605369568,0.547600507736206,0.4757342040538788,0.5207860469818115,0.6929530501365662,0.49491506814956665,0.3007754385471344,0.518173098564148,0.3942874073982239,0.6950228214263916,0.7717276215553284,0,0.47473663091659546,0.29369378089904785,0.5693526268005371,0.31731846928596497,0.42702516913414,0.22637315094470978,0.4482128918170929,0.6516231298446655,0.3769027292728424,0.48056915402412415,0.5719319581985474,0.40973079204559326,0.5336155295372009,0.6735761165618896,0.3424232304096222,0.2041938304901123,0.44349464774131775,0.4290879964828491,0.61879962682724,0.5764961838722229
2359,"2 of my best friends are depressed, how can I help them?. One of them gets depressed from the pressure of exams, but like short phases which last for a few weeks. The other friend is majorly depressed due to personal reasons and self harms to cope with it. It hurts me to see them like this, what can I do to help?",Keep an eye on them. Check up on them because it always happens when you least expect it. Try to talk to your friend that has personal issues. give advice just tell them your there for them.,0,0,0,1,0.4896320104598999,0.26135802268981934,0.598747730255127,0.29087701439857483,0.4996426999568939,0.2596296966075897,0.2892080843448639,0.6995134949684143,0.2015581578016281,0.5140576958656311,0.49113646149635315,0.3486441373825073,0.5492953062057495,0.7180752754211426,0.4334741234779358,0.13794447481632233,0.4688657820224762,0.5723316073417664,0.6583209037780762,0.6675410270690918,0,0.4739147126674652,0.29892492294311523,0.4045337438583374,0.24366149306297302,0.4178680181503296,0.3332166075706482,0.2595873475074768,0.6982929706573486,0.3165958523750305,0.4722769260406494,0.5653536319732666,0.46223151683807373,0.46902525424957275,0.7843850255012512,0.31373366713523865,0.1334480494260788,0.5631561279296875,0.38488325476646423,0.608736515045166,0.590040385723114
2360,"I need help getting through the day without crying.. I just need a distraction, does anyone want to pm?","wish u the best, i cant help, cause i dont really know how to help I would love to cry again, now i feel barerly nothing ;-;",0,0,0,1,0.6001207232475281,0.3519589304924011,0.46006932854652405,0.305276483297348,0.40609586238861084,0.2905237376689911,0.5459838509559631,0.5376180410385132,0.32515066862106323,0.5220099091529846,0.6068808436393738,0.5266739130020142,0.5146435499191284,0.6032220125198364,0.5275653600692749,0.21975237131118774,0.4251725673675537,0.5290108919143677,0.6708455085754395,0.46724894642829895,0,0.5282949209213257,0.4127000570297241,0.48557138442993164,0.18104925751686096,0.4205397665500641,0.3696202337741852,0.46680745482444763,0.48042890429496765,0.46926918625831604,0.35692960023880005,0.46274447441101074,0.477786123752594,0.5502303838729858,0.5177869200706482,0.4731525778770447,0.2598017752170563,0.3230261504650116,0.46390455961227417,0.5101428031921387,0.2614773213863373
2361,What do you do when you go so long without feeling alive?. I feel like all I need is a kick - some tiny stupid spark - to get going again. And it just never comes.,you sit on the sidelines and watch everyone else pass you by.,0,0,2,1,0.5293851494789124,0.29930612444877625,0.5691584944725037,0.32795625925064087,0.570720911026001,0.2902233898639679,0.5533385276794434,0.5304976105690002,0.18058817088603973,0.5493167042732239,0.5218232870101929,0.4947216212749481,0.5450686812400818,0.5608430504798889,0.4535984694957733,0.25542497634887695,0.4394839406013489,0.5211153626441956,0.6225723624229431,0.7584351301193237,0,0.644952118396759,0.18771009147167206,0.42523083090782166,0.36439675092697144,0.5282889008522034,0.3155728876590729,0.301654189825058,0.6947149634361267,0.26078128814697266,0.549727201461792,0.5285534858703613,0.589349091053009,0.44571593403816223,0.7420092821121216,0.47983279824256897,0.2582697868347168,0.41368934512138367,0.37887847423553467,0.6515610218048096,0.6266275644302368
2362,"I hate myself. I'm 14 and starting highschool in a month. I have one friend. this friend is avoiding me and I don't think they need me anymore. I don't feel loved by anyone. I hate myself for being such an ugly, dumb, stupid freaking freak.",Chill man high school isn't that bad all you have to do is just be chill and if you don't want to talk to anyone that's fine but eventually someone will want to talk to you that's just how it is :),2,0,0,1,0.516421377658844,0.15820057690143585,0.564669132232666,0.4034535586833954,0.5984117984771729,0.2248900979757309,0.5366085767745972,0.5722098350524902,0.09968401491641998,0.5200241804122925,0.5704436302185059,0.45057979226112366,0.5540075302124023,0.5433605909347534,0.41415783762931824,0.2673282325267792,0.5728471279144287,0.4749073386192322,0.6636292934417725,0.8284526467323303,0,0.5493244528770447,0.22306644916534424,0.3127182126045227,0.2078825831413269,0.41786691546440125,0.2712136209011078,0.2616306245326996,0.5712482333183289,0.3049769699573517,0.4218910336494446,0.4918041229248047,0.4592743217945099,0.3227842152118683,0.5469578504562378,0.2731389105319977,0.3469606637954712,0.38360434770584106,0.3002743124961853,0.5581802725791931,0.6089243292808533
2363,How to tell if someone is depressed and best ways to help?. What do you guys think are some tell-tale signs that someone's depressed or maybe just feeling down? What are a few things that you guys wish a friend/loved one would do to make you feel better?,"Ways to help are different for everybody, but calling them up and asking them if they'd be into a pizza and GOT (or something like that) night would help out a lot.",0,0,0,1,0.48897531628608704,0.31296372413635254,0.5294665694236755,0.25018563866615295,0.4018505811691284,0.16400285065174103,0.368770569562912,0.6462274789810181,0.40901580452919006,0.5325170755386353,0.5011482834815979,0.34812983870506287,0.5382214784622192,0.6314929127693176,0.37241998314857483,0.053071457892656326,0.4704415500164032,0.5544471740722656,0.6266452074050903,0.4105009436607361,0,0.4748222231864929,0.3978046476840973,0.47975635528564453,0.28149551153182983,0.35626861453056335,0.2778095304965973,0.20872394740581512,0.7599731683731079,0.4142559766769409,0.513659656047821,0.5285349488258362,0.4613611102104187,0.5169717669487,0.7738232612609863,0.42909500002861023,0.256763219833374,0.341496080160141,0.5090045928955078,0.6776817440986633,0.6206104159355164
2364,"Goodbye. Edit: still alive for now, because of you guys ^^","Don't do it. Whatever there is ailing you, you know it's hard but you can overcome it. You're a human being. You sent people to space and conquered the animal kingdom. You can conquer depression.",1,0,0,1,0.46637576818466187,0.15207520127296448,0.5065885186195374,0.25741046667099,0.4267863929271698,0.33177846670150757,0.4778747260570526,0.56662517786026,0.38631924986839294,0.5071119666099548,0.43632686138153076,0.3543982207775116,0.5617886185646057,0.5864989757537842,0.3477077782154083,0.24947386980056763,0.4869111180305481,0.5565162301063538,0.6290061473846436,0.5602699518203735,0,0.5073455572128296,0.2443629950284958,0.5152748823165894,0.35116466879844666,0.5548758506774902,0.30922359228134155,0.35487982630729675,0.5028519630432129,0.22651776671409607,0.5807509422302246,0.4649641513824463,0.4425636827945709,0.5038944482803345,0.591661810874939,0.3481360971927643,0.2780298888683319,0.5139856934547424,0.5226808190345764,0.7073644399642944,0.8087221384048462
2365,"I love burning myself. drunk and starting to bad again, I usually smoke but I like putting them out on skin",sorry you feel this way. I do too. It provides a release.,2,0,2,1,0.6614829897880554,0.23637457191944122,0.6960726380348206,0.2575892210006714,0.550625741481781,0.3673069477081299,0.7187305092811584,0.40374401211738586,0.1077953651547432,0.5424817800521851,0.6112958788871765,0.5261724591255188,0.6134746074676514,0.4667641520500183,0.5805869102478027,0.25606223940849304,0.34217700362205505,0.4241148829460144,0.5545594692230225,0.7945854663848877,0,0.4993329346179962,0.2960679233074188,0.5025721192359924,0.18529637157917023,0.47487929463386536,0.3263741731643677,0.5269923806190491,0.5245957374572754,0.2096022516489029,0.5421198010444641,0.5318142175674438,0.45687735080718994,0.5262623429298401,0.6327263116836548,0.41338130831718445,0.30670827627182007,0.41823747754096985,0.5162249207496643,0.6123884916305542,0.6317976117134094
2366,A lie. Maybe depression is just a lie and its my own excuse to stay weak. just dont know if depression is my problem or is it just me being weak..,I ask myself the same thing. Do I really have a mental illness or is it all a sham to justify my weak pathetic demeanor? Why do you think your weak?,0,2,2,1,0.5556042790412903,0.042838312685489655,0.5460711121559143,0.38937461376190186,0.6912679076194763,0.401736319065094,0.29783740639686584,0.4743060767650604,-0.031101828441023827,0.43638935685157776,0.3397965729236603,0.28836289048194885,0.5358360409736633,0.5199548006057739,0.39867183566093445,0.37125590443611145,0.6310489177703857,0.41803616285324097,0.5343455076217651,0.823539674282074,0,0.5147449374198914,0.07684153318405151,0.6496217846870422,0.38584449887275696,0.6141840815544128,0.2783079743385315,0.4282122552394867,0.588165283203125,0.12129264324903488,0.5184627175331116,0.4344273507595062,0.33907437324523926,0.5950950384140015,0.6087929606437683,0.3110950291156769,0.16093125939369202,0.5827842354774475,0.5057560801506042,0.6826761960983276,0.7544192671775818
2367,Can’t wait to drop dead on the ground from a heart attack. Is it fucked up that fantasizing about death is the only thing that gives me relief in life?,"I used to do this a lot. Thinking of really aggressive and horrific things happening to me would make me feel so much better. But afraid thinking like that would just make suicide seem easier and easier. While here you might as well think or do something else you like. Anything at all, even if really shitty or just doing drugs all day or whatever! not here long anyway so you might as well do whatever makes you happy for the time being while we wait to expire.",1,0,2,1,0.4599081575870514,0.23087848722934723,0.5558128952980042,0.3522563576698303,0.5808577537536621,0.35943350195884705,0.34405556321144104,0.5002515316009521,0.23523478209972382,0.5239478945732117,0.4768129289150238,0.37771010398864746,0.5243069529533386,0.5345558524131775,0.32914260029792786,0.2854486107826233,0.4400462210178375,0.4553958773612976,0.6127241849899292,0.7271802425384521,0,0.5664575099945068,0.23357033729553223,0.40505528450012207,0.33465081453323364,0.5504887104034424,0.32155823707580566,0.4462088644504547,0.5017793774604797,0.2713327407836914,0.4928131401538849,0.5740989446640015,0.4424195885658264,0.40182796120643616,0.5748081207275391,0.38997384905815125,0.3103386461734772,0.45432254672050476,0.48137345910072327,0.639312207698822,0.752960205078125
2368,I honestly need an answer.. What do you do when you're so down in the dumps and stuck in your own head with revolving negative thoughts over and over and over and over again? Literally 1 thing that has helped you in the past. Please.,I even put up with bad books. Anything that gets me thinking about something else.,0,0,2,1,0.47817763686180115,0.21459417045116425,0.4228285551071167,0.26005178689956665,0.38780519366264343,0.23767298460006714,0.5450698733329773,0.5362975597381592,0.41932734847068787,0.5321468114852905,0.5240349173545837,0.4412873089313507,0.5133363008499146,0.6652702689170837,0.37237444519996643,0.16841284930706024,0.44361579418182373,0.4751702547073364,0.6716880798339844,0.4816713035106659,0,0.6964558959007263,0.13473127782344818,0.41019299626350403,0.3989165127277374,0.6392236948013306,0.2280261367559433,0.6679661870002747,0.3931662142276764,0.017442787066102028,0.5331966280937195,0.5536953210830688,0.47499650716781616,0.5282022356987,0.41299018263816833,0.4827862083911896,0.18776725232601166,0.5607884526252747,0.4208529591560364,0.566459596157074,0.6957969665527344
2369,How do you open up about your depression and social anxiety to your family?. I have been thinking about telling my family that I have been suffering from depression but I don't really know what's the best way to let them know and have them understand what I'm going though. Can someone with past experience help me out? Thank you.,In my experience Telling my parents was the best thing I couldve done.I wasnt myself the past couple months and they knew something was up they are very supportive and want to help me get through my depression/anxiety go for it the first step to the road to recovery is admitting you need help.,0,0,2,1,0.4720034897327423,0.316384881734848,0.45001721382141113,0.19264593720436096,0.3867550790309906,0.2304411381483078,0.5407805442810059,0.6024176478385925,0.47300252318382263,0.5342119336128235,0.49808844923973083,0.4000655710697174,0.5378559827804565,0.5647276043891907,0.38577353954315186,0.26395490765571594,0.3915455639362335,0.56595379114151,0.5800440311431885,0.4399826228618622,0,0.43200036883354187,0.4124903082847595,0.3789326250553131,0.1361064910888672,0.29271793365478516,0.19441823661327362,0.44764283299446106,0.7154464721679688,0.5964810848236084,0.45100584626197815,0.45437225699424744,0.39044058322906494,0.4751669466495514,0.562285304069519,0.4182533621788025,0.1706135869026184,0.3941650986671448,0.5593409538269043,0.617739200592041,0.4065599739551544
2370,Does anyone ever feel 'not real'?. I know that might not make sense but I feel so alone and in my own head sometimes. I'm so acutely aware of everything. It often feels like I'm watching life through glass. Like I'm not quite part of it. I hate that feeling.,"Are there any grounding exercises you've found more successful than others? I experience this at least once a week and it always leaves me feeling so uncomfortable with myself. I can't afford therapy and/or medications in my current situation, so I'm trying to deal with it in other ways.",0,2,2,1,0.5940736532211304,0.21138088405132294,0.6062310934066772,0.36462604999542236,0.5852141380310059,0.2521706223487854,0.519885778427124,0.611410915851593,0.1267363578081131,0.5450659990310669,0.5370334386825562,0.4502951502799988,0.5591652989387512,0.5300936698913574,0.44490042328834534,0.2446799874305725,0.4776409864425659,0.49473029375076294,0.6045132875442505,0.7513869404792786,0,0.5516254305839539,0.30173903703689575,0.4811185896396637,0.2421310544013977,0.5155101418495178,0.22628594934940338,0.6303498148918152,0.5259384512901306,0.15100277960300446,0.5794874429702759,0.5423892736434937,0.5296137928962708,0.5049318671226501,0.4762800335884094,0.5127588510513306,0.2509736716747284,0.37222203612327576,0.5898053050041199,0.7027933597564697,0.7597933411598206
2371,I haven’t worked in over a year because I get so Fucking anxious and scared. a complete joke. I wanna fucking kill myself,"Been there... but can I give a really cool trick that might truly help? When looking for a job, try to find a new store/restaurant/place opening up. No matter what it is... It was my trick back into the work force because when a place is just opening, everyone is new and everyone is learning so all in it together, instead of walking into an established place where people already know what doing and have friends etc... anyway, what worked for me in the end. Either way, keep trying. Taking it one step at a time.. fill out applications and if you get phone calls set up interviews. If you get too anxious and go then go, but maybe one day have that little extra burst of energy and go. And if you start working and like it, ok, you can look elsewhere. So just keep pushing along.",1,0,2,1,0.5023858547210693,0.20018400251865387,0.7311233878135681,0.34618937969207764,0.6749552488327026,0.4060235023498535,0.53570556640625,0.5035909414291382,0.024945084005594254,0.4235360324382782,0.41894763708114624,0.4916621744632721,0.5775917768478394,0.5897786617279053,0.4350016415119171,0.3551541566848755,0.6038379073143005,0.5246188640594482,0.6385447978973389,0.8297874331474304,0,0.4305588901042938,0.2566290497779846,0.5471237301826477,0.3917214870452881,0.513652503490448,0.2194211632013321,0.3461833894252777,0.6352908611297607,0.27132606506347656,0.3975698947906494,0.5459353923797607,0.3504585921764374,0.6648138761520386,0.5843648910522461,0.32479509711265564,0.10058687627315521,0.541556715965271,0.5757306218147278,0.6941502094268799,0.4237977862358093
2372,"depressed. Hey, does anyone else feel like they're going to be homeless when they're older? I'm constantly feel that I won't achieve anything in life and I'll just be homeless on the streets begging for change.",It's typical for depressive thoughts to either revolve around poverty our around guilt,0,0,0,1,0.5936924815177917,0.15060825645923615,0.45510682463645935,0.39799565076828003,0.5386584997177124,0.30669599771499634,0.4208871126174927,0.5753617882728577,0.13630540668964386,0.5179355144500732,0.4959913194179535,0.4762462079524994,0.5536801815032959,0.5263642072677612,0.40370973944664,0.25760459899902344,0.49549099802970886,0.45149362087249756,0.6236423850059509,0.7069620490074158,0,0.4798416197299957,0.1574999988079071,0.5577560663223267,0.3837723135948181,0.5615543127059937,0.3796237111091614,0.1402115523815155,0.6117285490036011,0.13518604636192322,0.5190442800521851,0.4260426461696625,0.39287054538726807,0.41125524044036865,0.7479313611984253,0.32551583647727966,0.29581642150878906,0.5177828669548035,0.38791781663894653,0.6612244844436646,0.7681837677955627
2373,I feel like I'm sinking. My time is almost up,Why do you feel your time is almost up?,0,1,0,1,0.6382521390914917,0.3167858123779297,0.4102703332901001,0.10132599622011185,0.4264371395111084,0.29409483075141907,0.6113463044166565,0.24865221977233887,0.1840517520904541,0.43533363938331604,0.46317121386528015,0.4796239733695984,0.40184882283210754,0.22821490466594696,0.5752829909324646,0.2767881751060486,0.21580855548381805,0.5704076290130615,0.5287858247756958,0.5291215777397156,0,0.6061844229698181,0.21254555881023407,0.5919317603111267,0.21715520322322845,0.5367607474327087,0.3192368149757385,0.40714332461357117,0.4779120683670044,0.3066631853580475,0.6012364625930786,0.49907228350639343,0.4907289743423462,0.47117987275123596,0.6790331602096558,0.45799365639686584,0.2504689693450928,0.4561132490634918,0.5011739134788513,0.7059527039527893,0.6441866755485535
2374,“Happiness only real when shared” -Christopher McCandless. Other people are toxic though... :(,"Not everyone is toxic. Perhaps you are hanging around the wrong people? Start out by ditching the toxic people in your life, and make an attempt to find new friends. There are various hiking groups that are good for that (hikers always seem like happy people). Volunteering is a great way to meet nice people as well.",0,0,0,1,0.4956513047218323,0.014322096481919289,0.5061213374137878,0.4222451150417328,0.6067628264427185,0.3330574631690979,0.17470581829547882,0.5451343655586243,0.026859810575842857,0.343468576669693,0.36066219210624695,0.27824530005455017,0.5532867312431335,0.5823379755020142,0.194386288523674,0.23907287418842316,0.5718074440956116,0.4103974401950836,0.5299769639968872,0.7025297284126282,0,0.5537866353988647,0.452541321516037,0.32259586453437805,0.19655665755271912,0.14553016424179077,0.1979735940694809,0.3332632780075073,0.69410240650177,0.7601630687713623,0.5992636680603027,0.6151133179664612,0.5107699632644653,0.37974613904953003,0.7916779518127441,0.5245760679244995,0.2365501970052719,0.15872947871685028,0.44426825642585754,0.6286957263946533,0.4425865411758423
2375,"I tried to, but I didn't die.. Sorry if I worried you all. I was held in the hospital for 1 week until they were sure I would no do it again. I had to fake that I was fine, but I am more resolute than ever. I don't want to be alive anymore.","Oh thank god, you are safe tammy! I was really worried about you. Plz dont do this again",1,0,0,1,0.5026805400848389,0.16353176534175873,0.5568972229957581,0.2645740807056427,0.5908790826797485,0.32834967970848083,0.5763021111488342,0.5100160837173462,0.18130500614643097,0.5278432965278625,0.5229700803756714,0.5226331353187561,0.5391135215759277,0.44661951065063477,0.4572744071483612,0.33562231063842773,0.45398464798927307,0.508630096912384,0.6521106958389282,0.7884178757667542,0,0.5163429379463196,0.24005381762981415,0.6517316102981567,0.2849334478378296,0.5462105870246887,0.4270334839820862,0.4131125807762146,0.5858789086341858,0.153374582529068,0.4164813160896301,0.5186983346939087,0.4631112813949585,0.624405026435852,0.6368849277496338,0.37913355231285095,0.44954583048820496,0.546579897403717,0.45648205280303955,0.5935187339782715,0.7082228660583496
2376,At least I have something. No matter how shitty my days been I always have my shows to come home and binge watch. It require effort or even full concentration. Plus like 500 episodes so not going to be done anytime soon,Have you watched Samurai Champloo?,0,2,0,1,0.533958375453949,0.2831156253814697,0.5154661536216736,0.23725782334804535,0.5794256925582886,0.42857128381729126,0.4546675980091095,0.5472421646118164,0.14086829125881195,0.4989626705646515,0.5828474760055542,0.5349281430244446,0.510619580745697,0.556615948677063,0.4475434720516205,0.33794939517974854,0.4249543249607086,0.48408693075180054,0.5731095671653748,0.6650672554969788,0,0.5185576677322388,0.34616395831108093,0.6587809324264526,0.26459696888923645,0.464363157749176,0.3285360336303711,0.2802557647228241,0.6614364981651306,0.5108639001846313,0.48094290494918823,0.5087031126022339,0.4232581853866577,0.4553912878036499,0.7335107922554016,0.3582630753517151,0.31439197063446045,0.26255491375923157,0.40107262134552,0.6119197607040405,0.4189240038394928
2377,I'm a mistake.. I am nothing. I am just a heavy baggage for everyone around me. I just can't see nothing in front of me. I want to die. I don't know what's worth fighting for.,"get through this! Remember, suicide is a permanent solution to a temporary problem. And you will get passed this phase in your life eventually. Things will get better :)",1,0,0,1,0.4918358623981476,0.11601614207029343,0.5282473564147949,0.3773755431175232,0.5919997692108154,0.2842101752758026,0.6035658121109009,0.6038838028907776,0.12832097709178925,0.5438001751899719,0.5311010479927063,0.5189198851585388,0.5188102722167969,0.5049721002578735,0.47971513867378235,0.30616703629493713,0.5155202150344849,0.5059263706207275,0.6816575527191162,0.832757830619812,0,0.4942280054092407,0.15315265953540802,0.42364633083343506,0.2824147045612335,0.4653734862804413,0.3643796741962433,0.27533259987831116,0.5447406768798828,0.2518066465854645,0.5153428316116333,0.4947345554828644,0.4537833333015442,0.512744128704071,0.6089931130409241,0.3180953562259674,0.3632073998451233,0.4023323357105255,0.5333597660064697,0.6586081981658936,0.7309587597846985
2378,"Want to die but don't want to kill myself. Given a chance to die, i will gladly accept it. Hit by a car, heart attack, sleep and won't wake up again, or any accident.","The only thing making me hesitant is my family. Seven siblings, four of them younger than me, and nothing scares me more than one of the little kids having to go through something that can leave them traumatized. On top of that, money is a big problem right now and I don't want my parents to have to deal with the costs. I feel so freaking stuck.",0,0,0,1,0.3913690149784088,0.20825828611850739,0.5857776403427124,0.34028834104537964,0.4882906675338745,0.3258510231971741,0.3767145276069641,0.5556491613388062,0.23102696239948273,0.45715656876564026,0.4488639831542969,0.42693591117858887,0.5908507108688354,0.5859566330909729,0.23601247370243073,0.2557385265827179,0.5515639185905457,0.4033462405204773,0.6035299301147461,0.7645179629325867,0,0.4820561110973358,0.23676730692386627,0.5636515617370605,0.232997328042984,0.5774028301239014,0.30984166264533997,0.4059925377368927,0.5891745090484619,0.05473775044083595,0.48987916111946106,0.49350088834762573,0.481147438287735,0.5012146234512329,0.5390733480453491,0.42846235632896423,0.36067330837249756,0.46144378185272217,0.5069640874862671,0.6501909494400024,0.8054813742637634
2379,"I'm fighting since last year and still there is so much to conquer.. I want to write about just one aspect of my journey. It's about a year since I've started lifting, I've gained 15kgs (33lbs), but I'm still very skinny and weak. I fucking hate when people laugh at me becouse they never spent a one single day in the gym, they are naturally better built, stronger, have bigger body frame, more T level. They even don't have to point at me, I fell some kind of sadness, but I know I have to swallow the bitterness...  Thank you for your attention.",You're out there and improving yourself. You have the drive to get things done. Congrats and good luck,1,0,0,1,0.4710700213909149,0.3585929274559021,0.5386954545974731,0.28399235010147095,0.45431044697761536,0.25692465901374817,0.5026434063911438,0.514948844909668,0.46710410714149475,0.4870961308479309,0.5496562719345093,0.4216424226760864,0.6517674326896667,0.4810274839401245,0.3772965371608734,0.12649796903133392,0.43209466338157654,0.5691272616386414,0.7082487940788269,0.3806702792644501,0,0.5586259365081787,0.6028696894645691,0.401536762714386,0.17142194509506226,0.27085164189338684,0.28357335925102234,0.5258230566978455,0.648678719997406,0.8526122570037842,0.4878917336463928,0.5799234509468079,0.5810854434967041,0.4771707355976105,0.692859411239624,0.582416832447052,0.4374431371688843,0.09397408366203308,0.6800764799118042,0.7121105194091797,0.2200712263584137
2380,When was the last time.... Someone gave you a hug?,"If you don't count my mother or family members, about 3 years.",0,0,2,1,0.4258386194705963,0.33995360136032104,0.701495349407196,0.2851020395755768,0.46039149165153503,0.3192100524902344,0.31204941868782043,0.6837593913078308,0.44158563017845154,0.5002882480621338,0.5854955911636353,0.43110647797584534,0.5789094567298889,0.8385180234909058,0.38991793990135193,0.24333319067955017,0.3960649073123932,0.49598008394241333,0.6935352087020874,0.47834131121635437,0,0.5302642583847046,0.29123392701148987,0.42019739747047424,0.24468961358070374,0.4229046106338501,0.3142390251159668,0.3832375407218933,0.5458202362060547,0.317838579416275,0.49365949630737305,0.4841870367527008,0.40035921335220337,0.44738003611564636,0.4654413163661957,0.370423287153244,0.2408997118473053,0.43506982922554016,0.5099288821220398,0.6133371591567993,0.5964259505271912
